Request ID,Group,Request Mode,Department,Subject,Created Time,Completed Time,Reason for Request,Last Update Time,Resolved Time
1987,CBS,Web Form,Not Assigned,Error,4/17/2015 13:25,4/23/2015 12:30,Not Assigned,4/23/2015 12:29,4/23/2015 12:30
4287,IT Support,Web Form,Not Assigned,RE:LOG IN PROBLEM,6/29/2015 9:51,6/29/2015 11:40,Not Assigned,6/29/2015 11:40,6/29/2015 11:40
965,IT Support,Web Form,Not Assigned,UNLOCK MY EMAIL PASSWORD,3/19/2015 9:10,3/19/2015 10:12,Not Assigned,3/19/2015 10:12,3/19/2015 10:11
5763,IT Support,Web Form,"Planning, Development and Operation Department",PDO PRINTER NOT PRINTING-REQUESTING ASSISTANCE,8/19/2015 16:23,8/20/2015 13:34,Not Assigned,8/20/2015 13:34,8/20/2015 13:34
3262,IT Support,Web Form,Reconciliation Department,Problem with email attachments,5/22/2015 13:43,5/25/2015 9:42,Not Assigned,5/22/2015 16:46,5/25/2015 9:42
1661,IT Support,Phone Call,Not Assigned,User locked,4/9/2015 13:23,4/9/2015 13:27,Not Assigned,Not Assigned,4/9/2015 13:27
4573,CBS,Web Form,Not Assigned,cbs user unblock - Remmy John Mjema,7/8/2015 10:19,7/8/2015 10:42,Not Assigned,7/8/2015 10:42,7/8/2015 10:42
5359,IT Support,Web Form,Not Assigned,NEW COMPUTER FOR TELLERS,8/6/2015 17:25,8/18/2015 12:59,Not Assigned,8/7/2015 10:02,8/18/2015 12:59
6262,CBS,Web Form,Not Assigned,user rights sybrin IBD UAT,9/7/2015 13:14,9/18/2015 10:45,Not Assigned,9/7/2015 13:54,9/18/2015 10:45
5751,CBS,Web Form,Not Assigned,attachment from hr,8/19/2015 11:06,8/19/2015 12:48,Not Assigned,8/19/2015 12:47,8/19/2015 12:48
6179,CBS,Web Form,Not Assigned,unblock and reset by changing password,9/2/2015 15:34,9/3/2015 15:05,Not Assigned,9/2/2015 16:02,9/3/2015 15:05
1752,CBS,Web Form,Not Assigned,FRANCIS MASIKA-NEW OPM KARIAKOO,4/13/2015 11:24,4/13/2015 11:38,Not Assigned,4/13/2015 11:38,4/13/2015 11:38
2917,CBS,Web Form,Not Assigned,CBS USER RIGHTS AND PASSWORD RESETING,5/13/2015 9:21,5/13/2015 9:35,Not Assigned,5/13/2015 9:34,5/13/2015 9:35
767,IT Support,Web Form,Not Assigned,assist,3/12/2015 10:59,3/12/2015 12:52,Not Assigned,Not Assigned,3/12/2015 12:52
1991,IT Support,Web Form,Not Assigned,UNLOCK REQUEST-PETER EMANUEL,4/17/2015 14:43,4/17/2015 16:47,Not Assigned,4/17/2015 16:44,4/17/2015 16:47
5543,IT Support,Web Form,Not Assigned,ACTIVE DIRECTORY PASSWORD RESET - CHANOOK,8/12/2015 10:05,8/12/2015 11:29,Not Assigned,8/12/2015 11:28,8/12/2015 11:29
3285,IT Support,Web Form,Not Assigned,ARCHIVE,5/23/2015 11:33,5/25/2015 15:45,Not Assigned,5/25/2015 10:06,5/25/2015 15:45
5129,CBS,Web Form,Not Assigned,RE: UNBLOCK USER RIGHTS - WARDAJ,7/30/2015 10:41,7/30/2015 10:57,Not Assigned,7/30/2015 10:57,7/30/2015 10:57
2624,IT Support,Web Form,"Planning, Development and Operation Department",Request for 3 more PCs in the Clearing Unit,5/5/2015 13:19,7/29/2015 17:55,Not Assigned,7/29/2015 17:55,7/29/2015 17:55
2457,CBS,Web Form,Not Assigned,CBS USER ID LOCKED,4/30/2015 11:23,4/30/2015 11:42,Not Assigned,4/30/2015 11:42,4/30/2015 11:42
404,CBS,Web Form,Not Assigned,access to view staff account,3/2/2015 11:39,3/2/2015 11:53,Not Assigned,3/2/2015 11:52,3/2/2015 11:53
3517,Network,Web Form,Not Assigned,AIRTEL MONEY,6/1/2015 17:27,6/8/2015 18:16,Not Assigned,6/3/2015 15:31,6/8/2015 18:16
3206,CBS,Web Form,Not Assigned,USER RIGHTS PROFILE FORM-LILIAN MROSSO,5/21/2015 12:08,5/21/2015 12:45,Not Assigned,5/21/2015 12:45,5/21/2015 12:45
5470,CBS,Web Form,Not Assigned,REMOVAL OF TEMPORARY CHIEF CASHIER RIGHTS,8/11/2015 8:17,8/11/2015 10:05,Not Assigned,8/11/2015 10:04,8/11/2015 10:05
1078,CBS,Web Form,Not Assigned,Unable to login into PC using AD credentials,3/23/2015 10:20,3/24/2015 12:11,Not Assigned,3/23/2015 16:23,3/24/2015 12:11
4821,CBS,Web Form,Not Assigned,ERROR IN SYSTEM,7/16/2015 15:06,8/25/2015 12:42,Not Assigned,7/16/2015 16:49,8/25/2015 12:42
3439,CBS,Web Form,Not Assigned,RE: GL OPENING,5/29/2015 12:44,5/29/2015 17:26,Not Assigned,5/29/2015 17:26,5/29/2015 17:26
3319,CBS,Web Form,Not Assigned,KASSIMK,5/25/2015 13:36,5/25/2015 13:48,Not Assigned,5/25/2015 13:48,5/25/2015 13:48
5081,IT Support,Web Form,Not Assigned,cannot send email,7/28/2015 12:54,7/29/2015 14:59,Not Assigned,7/29/2015 14:59,7/29/2015 14:59
4977,CBS,Web Form,Not Assigned,USER RIGHTS,7/23/2015 8:28,7/23/2015 9:01,Not Assigned,7/23/2015 9:01,7/23/2015 9:01
3649,IT Support,Not Assigned,Not Assigned,sybrin Client for accounts,6/5/2015 12:49,6/5/2015 15:15,Not Assigned,6/5/2015 15:11,6/5/2015 15:15
343,IT Support,Not Assigned,Not Assigned,Could not print,2/26/2015 10:19,2/27/2015 12:37,Not Assigned,2/27/2015 12:37,2/27/2015 12:37
4405,CBS,Web Form,Not Assigned,REJECT LEAVE PARAMETER,7/1/2015 15:53,7/1/2015 16:23,Not Assigned,7/1/2015 16:23,7/1/2015 16:23
2910,Network,Web Form,Administration Department,lost connection,5/12/2015 17:23,5/20/2015 16:43,Not Assigned,5/20/2015 16:43,5/20/2015 16:43
795,IT Support,Not Assigned,Not Assigned,ONLINE STATEMENT,3/13/2015 11:06,3/13/2015 11:09,Not Assigned,3/13/2015 11:08,3/13/2015 11:09
3567,CBS,Web Form,Not Assigned,UNLOCK,6/3/2015 10:13,6/3/2015 10:39,Not Assigned,6/3/2015 10:29,6/3/2015 10:39
4070,IT Support,Web Form,Not Assigned,Unable to send or receive emails,6/19/2015 17:07,6/19/2015 23:16,Not Assigned,6/19/2015 23:16,6/19/2015 23:16
5737,IT Support,Web Form,Not Assigned,COMPUTER PROBLEM.,8/19/2015 8:57,9/2/2015 16:43,Not Assigned,9/2/2015 14:22,9/2/2015 16:43
399,IT Support,Web Form,Not Assigned,Problem in getting internet,3/2/2015 9:05,3/2/2015 11:09,Not Assigned,3/2/2015 9:21,3/2/2015 11:09
4836,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,7/17/2015 8:39,7/23/2015 15:53,Not Assigned,7/17/2015 14:03,7/23/2015 15:53
1047,Network,Web Form,Not Assigned,Telephone extension is not in my name,3/20/2015 17:38,3/25/2015 17:46,Not Assigned,3/25/2015 9:10,3/25/2015 17:46
6223,CBS,Web Form,Clearing,password reset,9/4/2015 10:02,9/4/2015 11:35,Not Assigned,Not Assigned,9/4/2015 11:35
6203,IT Support,Web Form,Not Assigned,DORMANT ACCOUNT ACTIVATION ERROR,9/3/2015 13:47,9/7/2015 10:30,Not Assigned,9/5/2015 9:36,9/7/2015 10:30
6578,Network,Web Form,Not Assigned,internet,9/18/2015 8:50,9/18/2015 16:04,Not Assigned,Not Assigned,9/18/2015 16:04
4388,IT Support,Web Form,Not Assigned,unblock computer user id,7/1/2015 11:01,7/1/2015 13:03,Not Assigned,7/1/2015 13:02,7/1/2015 13:03
2247,CBS,Web Form,Not Assigned,un lock user ahmeda,4/24/2015 13:57,4/27/2015 12:42,Not Assigned,4/24/2015 14:04,4/27/2015 12:42
4548,IT Support,Web Form,Cards,Resert Password for Daniel Lukuba,7/6/2015 18:05,7/8/2015 10:56,Not Assigned,Not Assigned,7/8/2015 10:56
1748,CBS,Web Form,Not Assigned,RE: RESET USER RIGHTS -SALMAMWA WORK FLOW,4/13/2015 11:02,4/13/2015 13:25,Not Assigned,4/13/2015 11:09,4/13/2015 13:25
1295,CBS,Not Assigned,IT and CBS Department,NEW USER RIGHTS,3/27/2015 12:45,3/27/2015 12:57,Not Assigned,3/27/2015 12:57,3/27/2015 12:57
3042,Network,Web Form,Not Assigned,USER MONITOR NOT DISPLAYING,5/18/2015 9:40,5/18/2015 15:06,Not Assigned,5/18/2015 15:07,5/18/2015 15:06
3345,CBS,Web Form,Not Assigned,CTS SYBRIN 8 USER ID PASSWORD RESET,5/26/2015 10:17,5/26/2015 10:26,Not Assigned,5/26/2015 12:20,5/26/2015 10:26
1240,CBS,Web Form,Not Assigned,DEBITED AMOUNT ON ACCOUNT NO 0121005691,3/26/2015 10:14,9/18/2015 9:47,Not Assigned,9/18/2015 9:47,9/18/2015 9:47
3299,IT Support,Web Form,Not Assigned,QMS MONITOR UNABLE TO UPDATE FX RATES,5/25/2015 9:55,5/26/2015 12:54,Not Assigned,5/25/2015 10:15,5/26/2015 12:54
5072,CBS,Web Form,Not Assigned,WORKFLOW RIGHTS A/C,7/28/2015 10:15,7/28/2015 12:30,Not Assigned,7/28/2015 12:30,7/28/2015 12:30
5914,IT Support,Web Form,Retail Department,ATM TRANSACTIONS REPORT,8/25/2015 8:33,8/25/2015 10:17,Not Assigned,8/25/2015 10:17,8/25/2015 10:17
6522,IT Support,Not Assigned,IT Department,Unable to login into PC using AD credentials,9/16/2015 18:04,9/22/2015 11:37,Not Assigned,9/22/2015 11:37,9/22/2015 11:37
308,CBS,Not Assigned,CBS,UAT on EAR Release,2/25/2015 11:14,2/25/2015 11:16,Not Assigned,2/25/2015 11:16,2/25/2015 11:16
915,CBS,Not Assigned,IT and CBS Department,NEW USER RIGHTS,3/17/2015 18:20,3/17/2015 18:22,Not Assigned,Not Assigned,3/17/2015 18:22
4240,CBS,Web Form,Not Assigned,UNLOCK CBS PASSWORD,6/26/2015 9:35,6/26/2015 9:48,Not Assigned,Not Assigned,6/26/2015 9:48
2320,IT Support,Web Form,Not Assigned,pc,4/27/2015 12:33,4/28/2015 16:08,Not Assigned,4/28/2015 16:08,4/28/2015 16:08
2979,Network,Phone Call,Not Assigned,Unable to fetch mails,5/15/2015 7:52,5/15/2015 19:50,Not Assigned,5/15/2015 8:24,5/15/2015 19:50
4147,CBS,Web Form,Not Assigned,USER RIGHTS CTS,6/23/2015 12:58,6/23/2015 13:14,Not Assigned,6/23/2015 13:05,6/23/2015 13:14
3321,IT Support,Web Form,Not Assigned,RE: UNBLOCK COMPUTER PASSWORD,5/25/2015 14:07,5/25/2015 14:58,Not Assigned,Not Assigned,5/25/2015 14:58
4435,CBS,Web Form,Not Assigned,batch authorization,7/2/2015 12:56,7/2/2015 14:11,Not Assigned,7/2/2015 13:39,7/2/2015 14:11
720,CBS,Web Form,Not Assigned,cheque book issued,3/10/2015 17:34,3/10/2015 18:54,Not Assigned,3/10/2015 18:54,3/10/2015 18:54
4829,CBS,Web Form,Not Assigned,GL MODIFICATION TO ALLOW INTEREST REFUND,7/16/2015 16:39,7/16/2015 16:54,Not Assigned,7/16/2015 16:54,7/16/2015 16:54
2117,IT Support,Web Form,Not Assigned,RE: COMPUTER PASSWORD,4/21/2015 15:52,4/24/2015 14:51,Not Assigned,4/23/2015 11:55,4/24/2015 14:51
969,IT Support,Web Form,Not Assigned,reset password,3/19/2015 9:59,3/19/2015 10:25,Not Assigned,3/19/2015 10:23,3/19/2015 10:23
2082,CBS,Web Form,Not Assigned,SALES EXECUTIVE RIGHTS,4/21/2015 11:36,4/21/2015 11:49,Not Assigned,4/21/2015 11:49,4/21/2015 11:49
4643,IT Support,Web Form,Retail Department,UNLOCK ALOYSEM ID,7/10/2015 10:19,7/10/2015 10:27,Not Assigned,7/10/2015 10:25,7/10/2015 10:27
4965,IT Support,Web Form,Credit Monitoring & Recovery Department,ACCOUNT STATEMENT - FLEXCUBE,7/22/2015 14:14,Not Assigned,Not Assigned,7/23/2015 10:19,Not Assigned
2975,CBS,Web Form,"Planning, Development and Operation Department",CBS User Rights for TISS processing - Panna & John,5/14/2015 16:01,5/14/2015 16:04,Not Assigned,5/14/2015 16:03,5/14/2015 16:04
1917,CBS,Web Form,Not Assigned,Enable Rights,4/16/2015 11:25,4/16/2015 11:33,Not Assigned,4/16/2015 11:33,4/16/2015 11:33
5405,IT Support,Web Form,Not Assigned,assist to unlock user abmkilimanjaro computer,8/10/2015 9:31,8/10/2015 9:39,Not Assigned,8/10/2015 9:38,8/10/2015 9:39
3939,System and Database Administration,Web Form,"Planning, Development and Operation Department",TAX BANK LOGIN FOR BRANCHES,6/16/2015 9:38,6/24/2015 13:01,Not Assigned,6/24/2015 11:01,6/24/2015 13:01
2449,IT Support,Web Form,Not Assigned,ATM LIBYA OFFLINE,4/30/2015 10:24,5/4/2015 13:08,Not Assigned,5/4/2015 13:07,5/4/2015 13:08
5364,CBS,Web Form,Not Assigned,USER RIGHTS,8/7/2015 9:02,8/7/2015 9:39,Not Assigned,8/7/2015 9:39,8/7/2015 9:39
2563,CBS,Web Form,Not Assigned,RE: workflow user id for authorization.,5/4/2015 17:16,5/4/2015 17:24,Not Assigned,5/4/2015 17:23,5/4/2015 17:24
4007,IT Support,Web Form,Not Assigned,TBO printer is not printing,6/17/2015 13:01,6/18/2015 16:45,Not Assigned,6/17/2015 13:40,6/18/2015 16:45
5079,CBS,Not Assigned,Finance,Term Deposit Report,7/28/2015 12:14,8/11/2015 18:11,Not Assigned,8/11/2015 18:11,8/11/2015 18:11
304,CBS,Phone Call,Not Assigned,Loan Details,2/25/2015 10:57,2/25/2015 10:59,Not Assigned,Not Assigned,2/25/2015 10:59
592,IT Support,Not Assigned,Not Assigned,My Pc does not work,3/6/2015 11:37,3/6/2015 12:31,Not Assigned,3/6/2015 12:31,3/6/2015 12:31
1475,IT Support,Web Form,Not Assigned,PROBLEM WITH  MICROSOFT EXCELL,4/2/2015 7:39,4/20/2015 19:25,Not Assigned,4/20/2015 19:24,4/20/2015 19:25
994,CBS,Web Form,Not Assigned,CHQ BOOK ERROR,3/19/2015 16:02,3/19/2015 17:37,Not Assigned,3/19/2015 17:02,3/19/2015 17:37
1648,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,4/9/2015 10:05,4/9/2015 10:42,Not Assigned,4/9/2015 10:42,4/9/2015 10:42
5284,IT Support,Web Form,Not Assigned,password reset for pc,8/5/2015 9:58,8/5/2015 18:16,Not Assigned,8/5/2015 18:16,8/5/2015 18:16
1719,CBS,Web Form,Not Assigned,RE: UNBLOCK USER RIGHTS - MARIAMN,4/11/2015 9:47,4/13/2015 9:06,Not Assigned,4/13/2015 9:05,4/13/2015 9:06
3648,CBS,Web Form,Not Assigned,RE;CTS VERIFIER/CHECKEER,6/5/2015 12:20,7/20/2015 14:41,Not Assigned,6/8/2015 8:21,7/20/2015 14:41
5666,Network,Web Form,Not Assigned,internet explorer password reset,8/17/2015 11:42,8/17/2015 13:40,Not Assigned,8/17/2015 15:13,8/17/2015 13:40
247,IT Support,Web Form,Not Assigned,WORK FLOW ERROR,2/24/2015 9:14,2/24/2015 16:50,Not Assigned,2/24/2015 12:14,2/24/2015 16:50
3562,IT Support,Web Form,Not Assigned,PLEASE UNBLOCK PC USER AMULIKEK,6/3/2015 9:20,6/3/2015 10:57,Not Assigned,6/3/2015 10:56,6/3/2015 10:57
1919,Not Assigned,Web Form,Not Assigned,Please create an account for me Active Directory,4/16/2015 11:43,4/22/2015 8:49,Not Assigned,4/16/2015 11:56,4/22/2015 8:49
2577,IT Support,Web Form,Not Assigned,UNLOCK COMPUTER USER,5/5/2015 8:34,5/5/2015 8:59,Not Assigned,5/5/2015 8:58,5/5/2015 8:59
3529,CBS,Web Form,Not Assigned,ENABLE USER RIGHTS,6/2/2015 9:57,6/2/2015 10:18,Not Assigned,6/2/2015 10:18,6/2/2015 10:18
2794,Not Assigned,Web Form,Not Assigned,"UNLOCK MY USERNAME  ""ATUPELEM""",5/9/2015 9:24,5/9/2015 11:17,Not Assigned,5/9/2015 11:17,5/9/2015 11:17
799,IT Support,Web Form,Not Assigned,my PC is extremely slow.,3/13/2015 12:37,3/13/2015 15:47,Not Assigned,3/13/2015 15:46,3/13/2015 15:46
4613,Network,E-Mail,Not Assigned,Network connectivity at call center pc,7/9/2015 9:59,7/11/2015 13:25,Not Assigned,7/10/2015 18:02,7/11/2015 13:25
3875,CBS,Web Form,Not Assigned,default password,6/12/2015 16:46,6/15/2015 8:50,Not Assigned,6/12/2015 18:26,6/15/2015 8:50
1021,IT Support,E-Mail,Not Assigned,AD/Email user creation,3/20/2015 11:36,3/20/2015 12:38,Not Assigned,3/20/2015 12:38,3/20/2015 12:38
5927,CBS,Web Form,Not Assigned,RESET PASSWORD,8/25/2015 11:57,8/25/2015 12:21,Not Assigned,8/25/2015 12:21,8/25/2015 12:21
303,CBS,Web Form,Not Assigned,REQUEST TO UNBLOCK USER AGNESL,2/25/2015 10:32,2/25/2015 10:52,Not Assigned,2/25/2015 10:47,2/25/2015 10:52
5105,CBS,Web Form,Not Assigned,UNLOCK USER VALERIEM AND BRENDAM FROM THE CTS-SYBRIN,7/29/2015 10:30,7/29/2015 10:59,Not Assigned,7/29/2015 10:59,7/29/2015 10:59
3265,CBS,Web Form,Not Assigned,user rights,5/22/2015 14:22,5/22/2015 15:31,Not Assigned,5/22/2015 15:31,5/22/2015 15:31
4872,CBS,Web Form,Not Assigned,USER RIGHTS PROFILR - CBS,7/20/2015 8:48,7/20/2015 9:28,Not Assigned,7/20/2015 9:28,7/20/2015 9:28
4893,IT Support,Web Form,Not Assigned,user profile csmoshi,7/20/2015 11:01,7/22/2015 15:41,Not Assigned,7/20/2015 14:31,7/22/2015 15:41
2238,Not Assigned,Web Form,Not Assigned,Unable to login into PC,4/24/2015 12:58,4/24/2015 13:16,Not Assigned,4/24/2015 13:16,4/24/2015 13:16
4480,CBS,Web Form,Not Assigned,SAFINA USER RIGHT,7/4/2015 8:48,7/6/2015 9:05,Not Assigned,7/6/2015 9:05,7/6/2015 9:05
3945,Network,Web Form,Legal Department,Printer Not Working,6/16/2015 10:15,6/17/2015 18:06,Not Assigned,6/18/2015 10:47,6/17/2015 18:06
4541,CBS,Web Form,Not Assigned,USER RIGHTS,7/6/2015 17:19,7/6/2015 17:51,Not Assigned,7/6/2015 17:51,7/6/2015 17:51
5413,CBS,Web Form,Not Assigned,additional rights to view documents image in workflow,8/10/2015 10:03,8/25/2015 12:38,Not Assigned,8/10/2015 11:55,8/25/2015 12:38
4911,CBS,Web Form,Not Assigned,UNBLOCK CTS USER ID IFO AWAICHIM,7/20/2015 16:49,7/20/2015 16:59,Not Assigned,Not Assigned,7/20/2015 16:59
1627,CBS,Web Form,Not Assigned,USER RIGHTS,4/8/2015 16:20,4/8/2015 17:08,Not Assigned,4/8/2015 17:08,4/8/2015 17:08
5383,IT Support,Web Form,Not Assigned,cannot access shared drives,8/7/2015 14:51,8/11/2015 14:20,Not Assigned,8/11/2015 14:20,8/11/2015 14:20
4978,IT Support,Web Form,Finance,ENABLE TO SWITCH ON PC,7/23/2015 8:59,7/23/2015 15:28,Not Assigned,7/23/2015 15:04,7/23/2015 15:28
4554,IT Support,Web Form,Not Assigned,Internet & Email Access to Blandina Mhally's PC,7/8/2015 9:08,7/8/2015 12:16,Not Assigned,7/8/2015 12:09,7/8/2015 12:16
4815,IT Support,Web Form,Not Assigned,error on sybrin  remittance module,7/16/2015 12:40,7/17/2015 12:05,Not Assigned,7/17/2015 8:43,7/17/2015 12:05
4816,CBS,Web Form,Not Assigned,resert user,7/16/2015 13:13,7/17/2015 12:18,Not Assigned,7/16/2015 14:44,7/17/2015 12:18
1053,CBS,Not Assigned,Administration,ANNUAL LEAVE,3/20/2015 18:35,3/20/2015 18:36,Not Assigned,Not Assigned,3/20/2015 18:36
5071,IT Support,Web Form,Finance,SKYPE INSTALLATION,7/28/2015 10:06,7/28/2015 12:28,Not Assigned,7/28/2015 10:14,7/28/2015 12:28
2447,CBS,Web Form,Not Assigned,NEW USER RIGHTS WORKFLOW TO PRINCE MUSHI,4/30/2015 10:14,4/30/2015 11:16,Not Assigned,4/30/2015 10:20,4/30/2015 11:16
206,IT Support,Web Form,Administration,New Projector,2/23/2015 10:31,2/25/2015 16:11,Not Assigned,2/23/2015 10:58,2/25/2015 16:11
1997,CBS,Web Form,Not Assigned,error in closing inward clearing usd,4/17/2015 16:31,4/17/2015 17:24,Not Assigned,4/17/2015 16:35,4/17/2015 17:24
5170,CBS,Web Form,Not Assigned,USER UNBLOCK IN CBS REMMYM,7/31/2015 12:36,7/31/2015 12:45,Not Assigned,7/31/2015 12:45,7/31/2015 12:45
3440,CBS,Web Form,Not Assigned,CBS INCREASE USER LIMIT,5/29/2015 12:44,6/2/2015 9:22,Not Assigned,6/2/2015 9:22,6/2/2015 9:22
1540,CBS,Web Form,Not Assigned,USER UNBLOCK,4/8/2015 8:30,4/8/2015 8:35,Not Assigned,4/8/2015 8:35,4/8/2015 8:35
4116,CBS,Web Form,Not Assigned,USER CECILIAS-BLOCKED(Leave specified for the date 22/6/2015),6/22/2015 14:51,6/22/2015 15:24,Not Assigned,6/22/2015 15:24,6/22/2015 15:24
6296,CBS,Web Form,Not Assigned,"REQUEST FOR RAISING AUTHORIZATION LIMIT FROM TZS 50,000,000/ TO TZS 300,000,000/= OF OPM MWANAKWEREKWE.",9/8/2015 16:31,9/8/2015 17:30,Not Assigned,9/8/2015 17:29,9/8/2015 17:30
6398,IT Support,Web Form,Not Assigned,CANNOT LOGIN CBS,9/12/2015 9:01,9/12/2015 10:51,Not Assigned,Not Assigned,9/12/2015 10:51
3865,System and Database Administration,Web Form,Not Assigned,agm secretary,6/12/2015 14:30,6/16/2015 13:27,Not Assigned,6/16/2015 13:27,6/16/2015 13:27
5696,IT Support,Web Form,Not Assigned,ASSIST US TO VIEW SYBRIN CASE NUMBERS,8/18/2015 8:40,8/20/2015 11:00,Not Assigned,8/19/2015 8:41,8/20/2015 11:00
1123,CBS,Not Assigned,CBS,I SOLVE CLOSURE  ISSUE,3/23/2015 16:30,3/23/2015 16:30,Not Assigned,Not Assigned,3/23/2015 16:30
6585,CBS,Web Form,Not Assigned,ENABLE ALPHONCINA RIGHTS FOR CHIEF CASHIER ON MONDAY,9/18/2015 10:28,9/21/2015 8:52,Not Assigned,9/21/2015 8:52,9/21/2015 8:52
1792,Network,Web Form,Not Assigned,help to inset doman use and password  chief cashier,4/14/2015 8:25,4/14/2015 17:12,Not Assigned,4/14/2015 8:52,4/14/2015 17:12
2304,CBS,Web Form,Not Assigned,enable operations right- furaha mwashitete,4/27/2015 11:18,4/27/2015 12:25,Not Assigned,4/27/2015 12:21,4/27/2015 12:25
1435,CBS,Web Form,Not Assigned,TISS MODULE,3/31/2015 17:33,3/31/2015 17:44,Not Assigned,3/31/2015 17:44,3/31/2015 17:44
4508,CBS,Web Form,Not Assigned,CTS INPUTTER,7/6/2015 11:43,7/6/2015 18:26,Not Assigned,7/6/2015 12:18,7/6/2015 18:26
646,IT Support,Not Assigned,Not Assigned,can not send or receive mails,3/9/2015 10:19,3/9/2015 12:06,Not Assigned,3/9/2015 12:05,3/9/2015 12:06
1095,IT Support,Web Form,Not Assigned,A PROBLEM ON SYBRIN VERIFY,3/23/2015 12:04,3/31/2015 18:01,Not Assigned,3/31/2015 18:01,3/31/2015 18:01
5114,CBS,Web Form,Not Assigned,RESET WORDK FLOW RIGHTS- RAPHAELC,7/29/2015 16:08,7/29/2015 16:13,Not Assigned,7/29/2015 16:13,7/29/2015 16:13
4358,CBS,Web Form,Retail Department,LIST OF SYSTEM CHARGES AND THEIR CORRESPONDING AMOUNT,6/30/2015 15:03,10/21/2015 10:59,Not Assigned,6/30/2015 18:12,10/21/2015 10:59
4145,CBS,Web Form,Retail Department,PASSWORD RESET,6/23/2015 11:47,6/23/2015 12:09,Not Assigned,6/23/2015 12:07,6/23/2015 12:09
2181,IT Support,Web Form,Not Assigned,Desk top is slow,4/23/2015 10:49,5/13/2015 16:49,Not Assigned,5/13/2015 16:49,5/13/2015 16:49
776,IT Support,Web Form,Not Assigned,WINDOW USER ID-MAGRETH AYO,3/12/2015 15:21,4/16/2015 15:19,Not Assigned,4/16/2015 15:19,4/16/2015 15:19
4311,Not Assigned,Web Form,Not Assigned,LOGON ON  CTS ERROL,6/29/2015 12:51,8/24/2015 10:07,Not Assigned,8/24/2015 10:07,8/24/2015 10:07
411,CBS,Web Form,Not Assigned,UNLOCK USER JULIUSG FOR SYBRIN CLIENT,3/2/2015 13:09,3/2/2015 13:38,Not Assigned,3/2/2015 13:37,3/2/2015 13:38
903,IT Support,Web Form,Not Assigned,ARCHIVING,3/17/2015 15:14,3/17/2015 15:50,Not Assigned,3/17/2015 15:49,3/17/2015 15:50
3367,CBS,Web Form,Not Assigned,USER RIGHTS PROFILE FORM-TAUSI BARUANI,5/27/2015 9:58,5/27/2015 11:43,Not Assigned,5/27/2015 10:14,5/27/2015 11:43
4046,CBS,Web Form,Not Assigned,UNLOCK USER SAFINAM IN SYBRIN,6/18/2015 14:37,6/18/2015 16:19,Not Assigned,Not Assigned,6/18/2015 16:19
4742,IT Support,Web Form,Not Assigned,SYBRIN IS NOT WORKIN,7/14/2015 11:30,7/15/2015 8:15,Not Assigned,7/14/2015 13:37,7/15/2015 8:15
942,CBS,Not Assigned,CBS,FIXED DPOSIT INTEREST RATE,3/18/2015 15:11,3/18/2015 15:13,Not Assigned,Not Assigned,3/18/2015 15:13
768,IT Support,Web Form,Not Assigned,AVAILABILTY OF SYSBRIN CLIENT NETWORK.,3/12/2015 11:20,3/12/2015 16:30,Not Assigned,Not Assigned,3/12/2015 16:30
6292,IT Support,Web Form,Not Assigned,SMART STATEMENT AUTHORISATION RIGHTS,9/8/2015 15:06,9/8/2015 15:35,Not Assigned,Not Assigned,9/8/2015 15:35
4206,CBS,Web Form,Not Assigned,RESET USER PASSWORD ROSEMARY MAGLAN,6/25/2015 9:19,6/25/2015 10:51,Not Assigned,6/25/2015 10:51,6/25/2015 10:51
1407,CBS,Web Form,Not Assigned,USER RIGHTS,3/31/2015 10:31,3/31/2015 10:58,Not Assigned,3/31/2015 10:58,3/31/2015 10:58
1700,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,4/10/2015 12:33,4/10/2015 12:36,Not Assigned,4/10/2015 12:36,4/10/2015 12:36
594,Not Assigned,Web Form,"Planning, Development and Operation Department",Unable to login into PC using AD credentials,3/6/2015 11:41,3/6/2015 11:52,Not Assigned,3/6/2015 13:27,3/6/2015 11:52
547,IT Support,Web Form,Not Assigned,ONLINE STATEMENT PROBLEM,3/5/2015 10:11,3/16/2015 13:45,Not Assigned,3/12/2015 9:33,3/16/2015 13:45
2890,CBS,Web Form,Not Assigned,CHEQUE NOT YET CLEAREAD,5/12/2015 13:25,5/13/2015 13:53,Not Assigned,5/12/2015 14:16,5/13/2015 13:53
348,CBS,Web Form,Not Assigned,MWALIMU MBAROUK ALLY-5485250008,2/26/2015 12:06,3/4/2015 8:36,Not Assigned,2/26/2015 12:42,3/4/2015 8:36
5793,IT Support,Web Form,Not Assigned,BM'S COMPUTER IS NOT WORKING,8/20/2015 11:46,8/24/2015 15:23,Not Assigned,8/24/2015 15:23,8/24/2015 15:23
3965,CBS,Web Form,Not Assigned,SBM USER RIGHTS,6/16/2015 13:20,6/16/2015 14:15,Not Assigned,6/16/2015 14:15,6/16/2015 14:15
5728,Not Assigned,Web Form,Not Assigned,INTERNET ACCESS,8/18/2015 16:25,8/19/2015 12:28,Not Assigned,8/19/2015 12:11,8/19/2015 12:28
